3445	1
331	1
4188	2
3980	2
2484	3
3904	3
4779	4
1789	4
1140	5
2308	5
1144	5
2052	6
4930	7
1203	7
2540	7
604	8
2704	9
3867	9
4585	9
2898	10
2590	11
1675	11
3907	12
3626	12
4270	12
510	13
4494	13
764	14
3267	15
9	15
4043	15
1998	16
2664	16
515	17
1565	17
4649	17
1954	18
4448	19
747	20
659	20
4161	21
4008	21
2469	22
2384	23
1022	23
4484	23
4426	24
1664	24
4482	25
4813	25
2356	25
750	26
4884	26
2597	27
4715	27
2378	28
1551	29
270	30
2130	31
3903	31
565	31
1066	32
316	33
4428	34
3205	35
4297	35
2257	35
1929	36
1762	36
4831	36
4748	37
2254	37
4035	38
2927	38
2656	39
944	40
3984	40
4809	40
2746	41
1559	41
1990	41
2220	42
1806	43
1396	44
2724	44
509	45
824	45
1792	46
4701	47
4376	48
4932	48
606	48
1019	49
1544	50
4967	50
4718	50
3204	51
3032	52
298	53
177	54
1594	54
1515	54
1014	55
3925	55
1725	55
500	56
186	56
4458	56
831	57
2129	57
1809	58
2466	59
3572	60
1477	60
4125	61
322	62
4886	62
3205	63
2131	64
3852	65
4667	65
1666	66
1296	67
2804	68
2053	69
960	69
4888	69
1432	70
108	70
3357	71
4662	71
2551	72
2925	72
3183	72
2055	73
1256	73
4592	73
101	74
3751	74
647	74
374	75
4459	75
1104	76
1967	76
2885	77
4998	77
2942	78
4835	78
1084	79
2541	79
3178	79
3394	80
661	80
12	80
1575	81
2739	81
1311	81
1827	82
3671	83
3101	83
4654	83
258	84
3295	84
4648	85
3426	85
383	85
3648	86
2123	87
1291	88
3656	88
4321	88
4599	89
4947	89
318	90
2670	91
2556	91
408	92
3400	92
4493	93
683	94
1069	94
120	94
3420	95
2590	95
1749	96
19	97
4328	98
801	98
1560	98
4983	99
1626	100
2477	100
2293	100
1492	101
820	101
3896	101
666	102
178	102
3710	103
948	103
1092	104
4266	104
2843	105
942	105
1265	105
152	106
346	106
1685	107
2127	108
4574	108
2578	108
4648	109
344	109
4977	110
4050	110
3757	110
3567	111
3051	111
4406	111
1702	112
4809	113
2384	113
1134	114
2223	115
2764	116
3008	116
767	117
2770	117
292	117
2208	118
1224	119
2371	120
2956	120
3234	120
1062	121
2403	121
941	121
1963	122
395	122
1471	123
4284	123
580	124
2479	124
3302	124
2451	125
3397	125
814	126
3941	127
3883	127
2761	127
1018	128
3924	128
4077	129
309	130
2473	130
1275	131
1364	131
4624	132
3076	132
712	132
693	133
1810	134
3152	135
803	136
4558	137
4251	137
3674	138
4002	138
1779	139
3465	139
685	139
1803	140
2137	140
1364	141
3532	141
1572	141
942	142
523	142
226	143
4307	143
3699	143
1652	144
974	144
4072	144
2101	145
1697	145
344	146
1768	146
1198	146
1621	147
3096	148
2962	148
1239	149
858	149
4884	149
1215	150
4619	150
3467	151
4269	151
2641	152
4083	152
1654	153
4446	153
1792	154
79	154
2787	154
2607	155
2636	155
290	155
1215	156
2104	156
4936	156
3104	157
2411	158
3853	158
543	158
4231	159
543	160
1069	161
2461	162
3674	163
1316	164
1219	164
3774	165
3041	165
4136	165
4340	166
4115	166
4701	167
4243	168
625	169
3492	169
1688	169
4386	170
4903	170
3950	171
3183	171
4803	172
1913	172
167	172
1	173
1490	173
2477	173
4671	174
2084	174
2725	174
4042	175
2480	176
3342	176
3143	177
510	177
1043	178
2351	179
2736	180
454	180
294	180
3423	181
1154	181
4931	182
668	182
1240	183
2889	183
3368	183
3819	184
3759	185
385	185
3857	186
165	187
4901	188
1087	189
2653	189
862	189
4498	190
2839	190
1597	190
4016	191
909	191
4998	192
3827	193
2767	193
1018	193
2427	194
1041	194
3175	194
995	195
4251	195
312	196
3641	197
3043	197
3731	198
617	199
365	199
3982	200
218	201
4260	201
4663	202
4684	202
1769	202
765	203
4115	204
4290	204
3441	204
2501	205
929	205
1193	205
4636	206
3457	206
858	207
515	208
812	208
1279	209
251	209
3531	210
3416	210
4068	211
2069	212
643	212
576	213
994	213
240	214
2829	214
1457	215
81	215
2996	216
4887	217
1703	218
1677	219
1009	220
58	220
2402	220
201	221
4954	221
1162	222
3719	223
3905	224
2115	225
1066	225
1704	226
2744	227
3877	227
2427	228
4531	228
2678	229
1507	229
4858	229
840	230
4758	231
2521	231
1281	231
1203	232
1025	232
2587	233
1989	234
1938	234
1506	234
3051	235
3438	235
378	236
1083	236
4925	236
3226	237
599	238
3442	239
4511	240
3414	240
1165	241
4842	241
3458	241
2904	242
692	242
3643	243
3024	244
4335	244
473	244
3347	245
69	245
2626	246
3615	246
3044	247
3857	248
745	248
889	249
918	250
4572	250
1260	251
3654	251
3266	251
3454	252
1431	253
2031	253
2788	254
4287	254
2911	255
708	256
3959	256
2414	257
3678	258
3784	259
63	259
1791	259
937	260
2467	260
4990	261
1279	261
3475	261
3861	262
758	262
4076	262
4454	263
2294	264
177	264
2212	265
332	266
2	266
2101	266
4309	267
4764	267
3245	268
3642	268
835	268
2069	269
2898	269
2321	269
1605	270
4877	270
698	270
577	271
2503	272
4371	272
968	273
4343	273
1339	274
3398	275
2316	276
4258	276
4702	277
1722	278
4353	278
862	278
4452	279
3304	279
2282	280
2394	280
3623	280
4654	281
1128	281
1010	282
987	283
3124	283
3286	283
3833	284
1143	284
4584	284
2449	285
2900	285
3872	285
3400	286
1785	286
3905	286
4108	287
2607	287
493	288
3637	288
1169	289
4059	289
1767	290
2911	291
3202	292
82	292
544	293
666	293
3236	293
2959	294
951	295
30	296
2214	296
2396	296
1857	297
1152	297
4692	297
1566	298
863	298
3775	299
2704	299
1378	300
2709	300
3565	301
1212	301
1208	302
4293	302
1058	303
1711	303
3638	304
3185	305
3500	305
3191	306
1803	306
3598	307
4804	308
407	309
3181	309
272	309
693	310
2978	311
1420	312
2437	313
709	314
4195	314
2330	314
3370	315
3754	315
4228	316
4482	317
3527	317
4759	317
4015	318
2086	318
3896	319
1764	319
2762	319
345	320
358	320
1334	321
31	322
2374	322
58	323
1150	323
521	323
1819	324
4985	324
4569	325
1810	325
1579	326
2781	326
838	327
4967	327
701	327
2645	328
4390	328
2663	329
2093	329
4276	330
1557	331
656	332
1716	332
2832	333
1538	333
1651	333
2468	334
2557	334
3151	335
2086	335
3949	335
1965	336
364	336
4521	337
592	337
3775	338
3589	339
388	339
4043	340
3772	340
967	341
701	341
1975	342
1259	343
1748	344
3609	344
631	345
3497	345
4579	345
322	346
1477	346
4014	347
1049	348
2884	349
2618	349
878	350
4563	350
4997	351
4432	351
2430	352
4210	353
4953	353
4392	354
2138	354
1898	355
135	355
810	356
3396	357
1786	358
52	359
4387	359
3508	360
407	360
997	360
2232	361
968	361
4625	362
2940	362
1880	362
4478	363
2311	363
1815	363
1967	364
530	364
4244	364
2681	365
1913	365
3934	366
2349	366
1403	367
1124	367
126	367
4135	368
2686	368
3006	368
207	369
1063	369
3240	369
1448	370
626	371
1110	371
1691	371
4665	372
1748	372
1082	373
3150	374
4984	375
4841	375
4083	376
213	377
4883	378
2937	378
4007	378
2528	379
103	379
4550	380
1335	381
4052	381
3939	381
2571	382
645	382
2123	382
4950	383
1565	384
2592	384
3146	385
484	385
313	386
2044	387
2811	387
1850	388
2130	388
1329	389
2497	389
2919	390
4419	391
476	391
1238	391
180	392
4023	392
502	393
201	393
1978	393
101	394
2676	395
511	396
3462	397
1112	397
3677	398
1163	399
2933	399
1449	400
2693	400
3347	401
3134	401
78	401
2160	402
4372	402
3790	403
343	403
4626	403
3349	404
1403	405
25	405
1132	406
4210	406
1213	406
2703	407
1444	408
180	409
4599	410
642	411
4897	412
849	412
3747	413
1229	413
4931	413
2068	414
3084	415
223	415
297	416
4066	416
734	416
2398	417
1235	417
1934	418
4156	418
1329	419
3315	419
2210	420
4033	420
121	421
2545	421
2361	422
4509	422
3841	422
4356	423
4522	424
2149	424
313	424
3236	425
983	425
2839	426
4063	426
169	427
280	428
2080	428
4767	429
2373	429
1696	429
4229	430
2787	430
3162	430
1711	431
950	431
2698	432
1987	432
4801	432
4364	433
2894	433
1331	433
2708	434
74	435
4791	435
419	435
1279	436
2822	436
2975	436
2403	437
2646	437
3306	438
4920	438
1392	439
8	439
4657	440
3619	441
2796	442
3935	443
2110	444
1537	444
575	444
3472	445
2283	445
1424	445
1391	446
518	446
1289	446
901	447
4128	447
4451	447
3151	448
3560	448
2177	448
2334	449
111	449
2297	450
2115	450
4319	451
4542	451
2604	451
1556	452
3536	452
48	453
1272	454
4614	454
3146	454
3802	455
297	455
3372	456
1870	456
128	456
4334	457
1298	457
1593	458
2903	458
4071	458
2041	459
1983	460
2248	460
1516	460
638	461
4695	461
1939	462
3683	462
822	463
1542	463
1347	463
534	464
3495	464
3233	465
2227	465
2070	465
2917	466
4994	466
742	467
2515	467
4034	468
2052	469
3259	470
3568	471
3188	471
314	472
4773	472
3811	472
4659	473
1038	473
2280	474
2687	474
199	474
3880	475
4273	475
340	476
4636	477
2957	478
36	478
1562	479
907	480
4428	480
3859	480
2576	481
2578	482
1026	483
2253	483
1164	484
4879	484
3311	485
4190	486
490	486
1027	487
3939	488
382	489
4256	489
356	489
3172	490
1476	490
2823	490
678	491
661	491
4585	491
2175	492
2137	493
2079	494
2123	494
3739	495
1271	495
3676	495
1251	496
316	496
4796	496
4196	497
2589	498
1580	499
3740	500
1955	500
3757	500
1305	501
2733	501
1104	501
4554	502
468	502
675	503
4240	503
2812	503
655	504
3503	505
2886	506
4671	506
3699	506
3097	507
4197	507
973	508
1115	508
186	509
1495	509
1024	510
157	510
2767	510
1583	511
361	511
3390	511
508	512
2549	512
3190	512
4918	513
1377	514
2931	514
634	514
442	515
3610	515
4949	516
2095	516
2537	517
4609	517
3716	517
1480	518
251	518
2163	519
1560	519
525	520
2929	520
1010	521
2873	522
1450	523
111	524
2644	524
4538	525
4063	525
659	526
423	526
3292	527
2148	527
227	527
4225	528
784	528
656	528
2937	529
806	529
270	530
1263	530
2351	531
301	531
5	531
2766	532
1285	532
1203	533
1315	533
1430	533
1987	534
2689	535
195	535
3956	535
3261	536
361	536
1854	536
2306	537
1392	538
1951	538
1851	539
1340	539
3792	540
2976	540
1130	541
3166	541
4627	541
1328	542
46	543
3194	543
1408	543
159	544
2648	545
30	546
312	546
386	546
4694	547
1209	548
1254	548
3111	548
3430	549
4653	550
2727	550
2031	551
1129	551
2982	551
1774	552
4369	552
3279	552
1063	553
4637	554
2872	554
3535	555
2012	556
3859	556
1843	557
3234	557
3941	558
4762	559
565	559
2259	560
4313	560
4442	561
177	561
3887	562
1941	562
2263	562
2634	563
873	564
4378	564
1181	565
3214	566
219	566
3449	566
3220	567
3546	567
858	567
3773	568
4949	568
3784	568
1389	569
3885	570
3367	570
4834	571
4125	572
921	572
2829	573
1168	573
2929	574
3872	574
4249	574
1603	575
1449	576
4781	576
2425	577
3113	577
339	578
2384	578
4517	578
285	579
3363	579
3073	580
1705	580
1099	581
1082	581
2924	582
255	583
4724	584
3263	584
623	585
637	585
4463	586
4537	586
1386	587
1699	588
1869	589
4303	590
4039	591
2359	592
2745	592
970	593
3349	593
2144	593
2805	594
4108	595
2718	595
4367	595
1184	596
3081	596
4550	596
1921	597
3101	597
3197	598
3860	598
2508	599
3359	599
3328	599
1261	600
40	601
4878	602
4236	602
875	602
1678	603
4880	603
4940	603
910	604
2184	604
1381	604
699	605
295	605
945	606
3937	607
2607	607
3707	608
4786	609
2079	609
3985	610
1873	610
1302	610
4518	611
638	611
4161	611
211	612
1366	613
4236	613
3349	613
1704	614
3589	614
3317	614
173	615
4812	615
3180	616
3612	617
439	618
3072	618
711	618
4818	619
3319	619
2740	619
4151	620
320	621
3931	621
833	622
2201	622
4157	622
4512	623
3228	623
2173	624
1482	624
4431	625
1306	626
2477	626
1176	627
3743	627
563	627
3916	628
4637	629
3358	629
755	630
2175	630
3950	630
908	631
1155	632
2944	632
1135	633
464	634
1120	634
4804	634
1626	635
57	635
270	635
4573	636
4929	636
876	637
3874	637
2844	638
2810	638
798	638
42	639
1979	639
1856	639
2551	640
2248	640
73	641
2907	642
4169	642
750	643
634	643
4699	644
3459	644
3010	645
1191	646
1897	646
1632	647
3941	647
2942	648
2317	648
3148	648
1059	649
978	649
3286	649
4098	650
3858	650
3063	651
2938	652
3538	652
2272	652
3283	653
2319	653
3929	654
988	655
3653	655
2818	656
1531	657
4090	658
1873	658
3144	659
3807	660
4206	660
4635	661
1807	661
3270	662
4114	662
2549	662
1905	663
2576	663
13	664
752	664
3864	664
3229	665
1862	665
398	666
4713	666
3330	667
2158	668
2677	669
926	670
2983	671
1914	672
66	673
4379	674
36	674
954	675
4963	676
1633	676
668	676
3818	677
1619	677
12	677
3401	678
547	678
4398	678
1919	679
3403	680
3888	681
3	681
1721	682
3123	682
2206	683
4774	684
3010	685
2763	685
3718	686
1100	686
4881	686
754	687
2062	687
845	687
847	688
2235	688
197	688
1162	689
1113	689
3104	689
4695	690
2617	691
1651	691
3450	691
4099	692
985	692
4584	692
3888	693
4169	694
3848	695
1463	695
4487	696
2783	696
3409	697
3090	698
643	698
4140	699
2749	699
1913	699
2035	700
2875	700
3361	701
195	701
49	702
4525	702
3654	703
1834	703
1974	704
2074	704
3891	705
1155	705
3611	706
2948	707
3982	707
1219	708
4279	708
717	708
2456	709
1005	710
483	710
1270	710
300	711
2739	711
1313	712
3838	712
3197	712
1537	713
3370	713
4064	713
1372	714
386	715
2776	715
4267	716
1537	716
2687	716
4253	717
4870	718
4773	718
3555	718
4042	719
4675	720
1747	720
4899	720
269	721
1990	721
4947	722
2602	722
1608	723
4	723
356	723
1099	724
3630	725
4996	726
1834	726
893	726
3485	727
2346	727
2770	727
1574	728
1337	728
4565	729
2920	729
3589	730
3201	730
3595	730
2601	731
3838	731
551	731
1800	732
1276	733
3800	734
4428	734
3013	735
381	736
174	736
3327	736
717	737
4796	738
4666	738
4430	739
1724	739
33	740
1117	740
4348	740
4011	741
2528	741
3114	741
4400	742
541	742
641	742
4036	743
125	743
1670	743
2949	744
2556	744
190	745
228	746
4199	747
3010	747
1256	747
2116	748
902	748
3663	749
2281	749
1798	749
3146	750
4151	750
1870	751
4835	751
728	752
360	752
2584	753
4785	754
4616	754
3973	754
4319	755
3561	756
2616	756
198	757
955	757
4973	758
1094	758
254	759
3520	760
260	761
2228	762
2164	762
3148	762
2816	763
3061	764
1552	764
4437	765
4439	765
488	765
4222	766
4523	766
1322	767
179	768
2112	768
1127	769
2818	769
4597	770
554	771
2060	771
853	772
4265	772
615	772
1050	773
3975	773
283	773
1830	774
2845	774
793	774
1777	775
1451	775
1885	775
1649	776
4987	776
3596	777
2854	777
1294	777
2855	778
4483	778
1770	779
2570	780
1052	780
4596	781
3	781
2687	782
2648	783
287	783
115	784
939	785
1363	785
2255	786
1649	786
4200	786
2837	787
3678	787
728	787
4118	788
4357	788
1005	789
658	789
3792	790
2655	790
1426	790
1974	791
3579	791
2348	792
256	792
187	792
2206	793
2565	794
4487	795
2354	795
2038	796
4232	797
1147	797
2126	797
459	798
3183	798
3429	798
4771	799
1846	799
2562	800
4364	800
3676	801
1006	801
3067	802
1388	802
420	803
1892	803
3910	803
250	804
1953	804
2525	805
1496	806
3585	807
2966	808
3390	809
1020	809
4319	809
4094	810
2199	811
3311	811
3856	812
478	812
4294	813
1658	814
2041	814
1812	815
1190	816
1526	816
2051	817
4457	817
223	817
1905	818
3419	819
1284	819
1993	819
1055	820
4762	820
1376	820
2031	821
4292	821
2452	821
172	822
3775	822
1636	822
3375	823
3121	824
3177	825
1740	825
3152	825
4310	826
4040	826
844	826
704	827
95	828
669	828
86	828
1990	829
3242	829
3689	829
2259	830
3378	830
2828	830
3246	831
2115	831
627	831
4800	832
1719	833
439	834
549	835
3655	835
2039	835
1101	836
4913	836
4175	837
2368	837
110	837
1210	838
2877	838
2932	838
2435	839
4110	839
2076	840
1094	840
184	840
1635	841
4985	841
2780	842
3879	842
3607	843
1141	843
2424	844
2718	844
4940	845
3118	845
4741	846
3287	846
4108	847
2440	847
4626	847
1546	848
1772	849
2172	849
1371	850
4175	850
1149	850
4238	851
4355	851
4147	851
3898	852
2799	852
2121	852
2471	853
3737	853
4314	854
427	854
1591	854
3758	855
563	855
1648	856
845	857
2100	857
8	857
1515	858
1422	859
2952	859
4992	859
73	860
135	860
4977	861
2542	862
3219	863
2975	864
2905	864
4768	865
944	866
202	866
116	867
4355	868
2232	868
2890	868
1708	869
3145	869
1612	869
1511	870
1464	870
1238	871
4844	871
3339	872
4807	872
1857	872
443	873
4951	874
256	874
1110	875
4116	875
698	875
2542	876
2717	876
1548	877
503	877
2778	877
2589	878
2247	879
3981	879
3942	879
2708	880
2208	880
638	880
1307	881
882	881
2121	882
4578	882
3314	882
3668	883
3451	883
1302	883
3433	884
1035	884
920	884
912	885
1523	885
3950	885
819	886
3487	886
2262	887
906	887
2913	888
4170	888
4391	888
66	889
4979	890
1134	891
3343	892
3943	893
221	893
1150	894
696	894
3211	895
4744	895
1844	895
1714	896
226	897
386	897
3271	898
1085	898
4589	898
2434	899
3331	899
3315	899
448	900
3651	900
4443	900
4592	901
1698	902
1379	903
731	903
4723	903
2357	904
2194	904
1733	905
3302	905
73	906
422	906
4288	906
84	907
2331	908
1265	908
1153	908
1102	909
938	909
2721	909
2648	910
2705	911
512	912
705	912
3055	912
2079	913
2718	914
3974	914
4388	915
4312	915
662	916
3594	917
3143	917
4441	918
3932	918
3488	919
4248	919
606	919
1177	920
3273	921
4189	921
2567	921
577	922
1277	923
3146	924
4630	925
949	925
557	925
2192	926
4630	926
2479	926
3907	927
3294	927
2614	928
3823	928
4197	928
1902	929
4113	929
3144	930
2803	931
4196	931
2046	932
630	933
3893	933
908	933
3565	934
1997	934
198	935
4249	935
4159	935
329	936
2938	937
325	937
2996	937
2792	938
3981	939
3957	939
10	940
1934	940
3910	941
2820	941
1316	941
3934	942
1350	943
3156	943
2357	943
4753	944
3962	944
1745	944
3721	945
4913	946
1420	946
3618	946
4738	947
2685	947
4652	948
1180	948
3518	949
3206	949
1943	949
3121	950
2418	950
1731	951
1980	952
4394	952
3047	953
3731	953
1951	953
2766	954
1199	954
2638	954
1179	955
4508	956
1417	956
4886	957
939	957
3660	957
1677	958
1487	958
2932	959
4958	959
2040	959
727	960
4430	960
4069	960
2406	961
2239	962
4192	962
2899	963
2583	964
169	964
1573	965
4947	966
4564	967
663	968
2054	968
2357	969
3984	969
3438	969
3156	970
446	970
481	971
1308	972
2180	972
4577	973
3589	973
2530	973
3398	974
3946	974
3071	974
734	975
656	976
747	976
4146	976
4772	977
2710	978
4887	978
784	978
1924	979
165	979
337	979
2556	980
4817	981
1051	982
4716	982
4351	983
1620	983
2275	983
1300	984
1504	984
1851	985
1121	985
1065	985
2112	986
2486	987
1190	987
2222	988
1674	988
642	988
3333	989
1629	990
140	991
2879	991
4405	991
3930	992
1033	992
2218	992
2287	993
1806	994
33	994
1174	994
4730	995
27	996
3425	996
1041	996
3972	997
336	998
4123	998
2611	998
1428	999
2593	1000
3625	1000
2255	1001
1546	1002
822	1002
2865	1002
2229	1003
2888	1003
4822	1004
2316	1004
1784	1004
4525	1005
3215	1005
1435	1006
932	1007
4833	1007
779	1008
4234	1008
1134	1008
3775	1009
1181	1009
3461	1009
4392	1010
1598	1010
560	1011
3608	1012
2679	1012
4193	1013
419	1013
3195	1014
3145	1014
1031	1015
4432	1015
4663	1015
284	1016
3634	1017
4229	1017
3406	1018
1721	1018
3839	1018
3206	1019
799	1020
3294	1021
996	1021
4151	1021
3822	1022
1375	1022
264	1022
1908	1023
779	1024
3096	1025
3329	1025
570	1025
1741	1026
4306	1026
1627	1026
4028	1027
1568	1028
4204	1029
4946	1030
4507	1031
4258	1032
3535	1032
4921	1032
2147	1033
3861	1033
4938	1034
236	1034
2873	1034
1686	1035
283	1035
3608	1036
4243	1037
1737	1038
57	1038
1174	1038
3717	1039
748	1040
4950	1040
2375	1041
3212	1041
2436	1042
726	1042
1019	1043
4066	1043
3035	1043
723	1044
1884	1044
1114	1044
1966	1045
146	1045
2317	1046
1179	1046
3032	1047
1192	1047
948	1047
2633	1048
2623	1048
619	1048
1569	1049
1640	1049
4271	1050
3472	1050
3103	1051
3233	1051
290	1051
3611	1052
2357	1053
1270	1054
4314	1054
1540	1054
4008	1055
2866	1055
1272	1055
1217	1056
4690	1056
3517	1056
1733	1057
956	1057
1141	1058
4392	1059
3471	1059
313	1060
3851	1061
4693	1061
3003	1062
807	1063
827	1063
4049	1063
4263	1064
246	1065
4827	1066
706	1066
3814	1066
4799	1067
2104	1067
4607	1068
3083	1068
1330	1068
999	1069
4760	1070
4241	1070
1309	1070
1992	1071
107	1071
1175	1072
4923	1073
1181	1073
1264	1073
1452	1074
556	1074
865	1074
782	1075
2208	1075
3832	1076
4728	1076
2113	1076
3439	1077
339	1077
